id,number,joint_subproject_number,title,type,subproject_type_designation,sector,works_type,component,projects,financiers,status,current_status_of_the_site,progress_percent,progress_value,estimated_cost,contract_amount_work_companies,total_contract_amount_paid,amount_of_the_care_and_maintenance_fund_expected,care_and_maintenance_amount_on_village_account,date_signature_contract_work_companies,date_signature_contract_efme,contract_companies_amount_for_efme,date_signature_contract_controllers_in_SES,date_of_signature_of_contract_for_construction_supervisors,approval_date_cora,launch_date,expected_duration,expected_end_date,work_completion_date,date_of_technical_acceptance_of_work,date_of_provisional_acceptance_of_work,official_handover_date_to_community,existence_of_maintenance_plan,wave,number_of_classrooms,number_of_infrastructures,population,direct_beneficiaries_men,direct_beneficiaries_women,women_s_group,youth_group,breeders_farmers_group,ethnic_minority_group,date_of_organization_of_the_social_audit,number_of_participants_m_in_social_audit,number_of_participants_w_in_social_audit,number_of_participants_t_in_social_audit,beneficiary_villages_count,beneficiary_villages,list_of_villages_crossed_by_track_or_electrification,infrastructure_changed,infrastructure_deleted,level_of_achievement_donation_certificate,comments,location_name,latitude,longitude,hierarchy,geometry,link_to_subproject,depth_of_drilling,drilling_flow_rate,number_of_latrine_blocks,has_latrine_blocs,storage_capacity,official_handover_date_to_sector,length_of_the_track,extension_length,number_of_drinking_fountains,estimated_number_of_beneficiaries,refugee_and_internally_displaced_persons_group,has_fence,number_of_sections_of_track_developed,amount_of_the_controllers_contract_in_SES,amount_of_the_contract_for_construction_supervisors,date_signature_contract_facilitator,amount_of_the_facilitator_contract,amount_spent_on_completing_the_infrastructure,amount_spent_on_infrastructure_up_to_provisional_acceptance,number_of_streetlights,distance_covered_by_streetlights,canton,market_name
761,179,141,Construction d'un bâtiment scolaire de trois classes + bureau et magasin + forage photovoltaïque à EPP Tomole,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,31576735.0,34494757.0,,200000.0,2025-03-10,2026-01-21,2918022.0,,,2023-02-22,2025-03-24,5.0,2025-08-24,2025-10-07,2025-10-17,2025-10-31,,False,2,3.0,1,411.0,191.0,220.0,True,True,True,True,,,,,1,3882,[],,False,Maire,,TOMONLE,10.884821,0.669152,TOMONLE > KOUNDJOARE > KPENDJAL 1 > KPENDJAL > SAVANES,POINT(0.669152 10.884821),,,,2.0,True,,,,,,,,,,,,,,,31593855.0,,,,
764,182,143,Construction et équipement d’un bâtiment scolaire de 3 classes avec bureau et magasin à l’EPP Bagre Tambima ,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,35000000.0,24111363.0,27415363.0,,280000.0,2023-01-04,2024-05-27,3304000.0,,,2023-02-22,2023-01-23,5.0,2024-06-23,2024-06-19,,2024-07-03,2025-09-05,False,2,3.0,1,1283.0,561.0,722.0,,True,True,True,2024-10-15,75.0,90.0,165.0,1,2151,[],,False,Maire,,BAGRE TAMBIMA,0.0,0.0,BAGRE TAMBIMA > MANDOURI > KPENDJAL 1 > KPENDJAL > SAVANES,POINT(0.0 0.0),,,,1.0,True,,2025-11-27,,,,,,,,,,,,,,,,,
771,189,149,Construction et équipement d’un bâtiment scolaire de 3 classes avec bureau et magasin à l’EPP Tibondi,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,35000000.0,26872246.0,30176246.0,,200000.0,2023-01-04,2024-05-27,3304000.0,,,2023-02-22,2023-01-23,5.0,2024-01-23,2024-06-19,,2024-07-03,2025-09-05,False,2,3.0,1,346.0,147.0,201.0,,,,,2024-10-29,23.0,52.0,75.0,1,2176,[],,False,Maire,,TIMBENDI,,,TIMBENDI > MANDOURI > KPENDJAL 1 > KPENDJAL > SAVANES,,,,,2.0,True,,,,,,1300.0,,,,,,,,,,,,,
788,206,165,"Construction d’un bâtiment scolaire de 3 classes + bureau, magasin à Djibontoti",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,100.0,100.0,34398530.0,27015974.0,30211363.0,,201000.0,2024-01-11,2024-05-27,3195389.0,,,2023-02-22,2024-01-26,5.0,2024-06-26,2024-12-14,2024-12-18,2024-12-18,2026-03-27,True,2,3.0,1,1402.0,621.0,781.0,True,True,True,True,2025-01-24,23.0,40.0,63.0,1,2379,[],True,False,Maire,,DJIBONTOTI,10.9186638,0.5046681,DJIBONTOTI > POGNO > KPENDJAL OUEST 2 > KPENDJAL OUEST > SAVANES,POINT(0.5046681 10.9186638),,,,2.0,True,,,,,,,,,,,,,,,,,,,
789,207,166,"Construction d’un bâtiment scolaire de 3 classes + bureau, magasin à EGABONGUE (EPP Nadano B)",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,34398530.0,27596520.0,30823820.0,250000.0,256000.0,2024-01-11,2024-05-27,3227300.0,,,2023-02-22,2024-01-26,5.0,2024-06-26,2024-05-15,,2024-05-31,2025-07-02,True,2,3.0,1,570.0,224.0,346.0,True,True,True,True,2024-10-11,33.0,65.0,98.0,1,3982,[],,False,Maire,,EGABONGUE,0.0,0.0,EGABONGUE > POGNO > KPENDJAL OUEST 2 > KPENDJAL OUEST > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
797,215,173,Construction et équipement d'un bâtiment scolaire de trois classes avec bureau et magasin à l'EPP Kotoule + forage photovoltaïque + blocs de latrines,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,19744915.0,23212774.0,,,2023-06-13,2023-08-03,3467859.0,,,2023-02-22,2023-06-19,5.0,2023-11-14,2023-10-18,,2023-10-18,2024-12-10,True,3,3.0,1,702.0,340.0,362.0,True,,True,,2024-03-29,46.0,72.0,118.0,1,3926,[],True,False,Maire,,KOTOULE,0.0,0.0,KOTOULE > KOURIENTRE > TONE 1 > TONE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,,,,,702.0,,,,,,,,,,,,,
800,218,175,Construction et équipement d'un bâtiment scolaire de trois classes avec bureau et magasin + forage photovoltaïque + blocs de latrines à l'EPP Kpéguibongue,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,30000000.0,24608369.0,28184497.0,,,2023-06-20,2023-08-04,3576128.0,,,2023-02-22,2023-06-22,5.0,2023-11-19,2023-10-31,,2023-10-31,2024-12-10,True,3,3.0,1,1710.0,776.0,933.0,True,True,True,True,2024-03-21,82.0,95.0,177.0,2,3169; 3896,[],True,False,Maire,,KPEGUIBONGUE,,,KPEGUIBONGUE > KOURIENTRE > TONE 1 > TONE > SAVANES,,,,,2.0,True,,,,,,374.0,,,,,,,,,,,,,
813,231,187,Construction d'un Bâtiment scolaire de 3 salles de classe avec bureau et magasin ,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception provisoire,100.0,100.0,33773018.0,19796616.0,23185543.0,,254000.0,2023-06-29,2023-08-04,3388927.0,,,2023-02-22,2023-07-06,5.0,2023-11-04,2023-12-13,,2023-12-13,,False,3,3.0,1,989.0,500.0,489.0,True,True,True,True,2024-03-23,43.0,117.0,160.0,2,3941; 3942,[],,False,Chef Canton,,TALGUIMBOUNDE 1,0.0,0.0,TALGUIMBOUNDE 1 > POISSONGUI > TONE 1 > TONE > SAVANES,POINT(0.0 0.0),,,,0.0,False,,,,,,,,,,,,,,,,,,,
815,233,189,Construction d'un bâtiment scolaire à l'EPP Bongongona,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,21603405.0,24703265.0,,250000.0,2024-05-13,2024-10-22,3099860.0,,2024-06-13,2023-02-22,2024-06-15,5.0,2024-11-15,2025-01-20,2025-01-20,2025-02-27,,True,2,3.0,1,793.0,5.0,2.0,True,True,True,True,2025-03-12,19.0,35.0,54.0,1,3692,[],True,False,Maire,Trop loin () Lampadaire si possible,BONGONGONA (KORBONGOU),,,BONGONGONA (KORBONGOU) > KORBONGOU > TONE 4 > TONE > SAVANES,,,,,0.0,False,,,,,,793.0,,,,,,,,,,,,,
817,235,191,Construction d'un Bâtiment scolaire de 3 salles de classe avec bureau et magasin clôturé plus deux blocs de latrine,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,29599197.0,33374802.0,,500000.0,2023-06-12,2023-07-28,3775605.0,,,2023-02-22,2023-06-20,5.0,2023-11-17,2023-12-06,,2023-12-06,,True,2,3.0,1,467.0,10.0,20.0,True,True,True,False,2024-03-16,53.0,94.0,147.0,1,3987,[],,False,Maire,,DJANKOGUE,0.0,0.0,DJANKOGUE > KORBONGOU > TONE 4 > TONE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
819,237,192,Construction et équipement d'un bâtiment scolaire de 03 classes avec un bureau- magasin + 2 blocs de latrines + forages photovoltaïques à EPP Djapiebagou,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,27098561.0,30874166.0,,400000.0,2023-06-13,2023-08-14,3775605.0,,,2023-02-22,2023-06-20,5.0,2023-11-12,2023-12-19,,2023-12-19,,True,2,3.0,1,380.0,128.0,252.0,True,True,True,,2024-04-05,47.0,70.0,117.0,1,3698,[],True,False,Maire,,DJAPIEMBAGOU,0.0,0.0,DJAPIEMBAGOU > KORBONGOU > TONE 4 > TONE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
826,244,198,Construction d'un Bâtiment scolaire de 4 classes avec bureau et magasin en charpente métallique + 2 Blocs de latrines type VIP dans le CEG et une paillotte professeur,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,60000000.0,36211104.0,40518104.0,,268000.0,2023-06-29,2023-08-03,4307000.0,,,2023-02-22,2023-06-29,5.0,2023-11-28,2024-01-05,2024-01-05,2024-01-05,2024-12-27,True,2,4.0,1,1311.0,348.0,963.0,,,,,2024-01-10,18.0,132.0,150.0,1,3983,[],,False,Maire,,TINGBANGBALE,0.0,0.0,TINGBANGBALE > KORBONGOU > TONE 4 > TONE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
827,245,198,Construction d'un Bâtiment scolaire de 4 classes avec bureau et magasin en charpente métallique + 2 Blocs de latrines type VIP dans le CEG et une paillotte professeur,Paillote dans les établissements scolaires pour enseignants,Infrastructure,Education,Construction,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,,,,,,2023-06-29,,,,,2023-02-22,2023-06-29,5.0,2023-11-28,2024-01-05,2024-01-05,2024-01-05,2024-12-27,True,2,0.0,1,1311.0,348.0,963.0,,,,,2024-01-10,18.0,132.0,150.0,1,3983,[],True,False,Maire,,TINGBANGBALE,0.0,0.0,TINGBANGBALE > KORBONGOU > TONE 4 > TONE > SAVANES,POINT(0.0 0.0),826.0,,,,,,,,,,,,,,,,,,,,,,,
834,252,205,Construction et équipement d’un bâtiment scolaire de 4 classes avec bureau et magasin au lycée de Sanfatoute + blocs de latrines + forages photovoltaïques,Bâtiments scolaires au second cycle du secondaire (Lycée),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception définitive,100.0,100.0,40000000.0,29387159.0,33787143.0,,370000.0,2023-06-13,2023-08-14,4399984.0,,,2023-02-22,2023-06-19,5.0,2023-11-14,2023-11-02,,2023-11-02,2024-12-26,True,2,4.0,1,200.0,115.0,94.0,True,True,True,True,2024-03-13,56.0,113.0,169.0,2,3810; 3814,[],,False,Maire,,TIDONTE CENTRE,0.0,0.0,TIDONTE CENTRE > SANFATOUTE > TONE 4 > TONE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,,,,,,,,,,,,,,
841,259,211,Construction d'un batiment scolaire à 3 classes avec un bloc de latrines,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,27176606.0,27176606.0,250000.0,250000.0,2024-05-14,,,,,2023-09-08,2024-05-29,5.0,2024-10-01,2024-11-29,2024-11-29,2024-11-29,,True,4,3.0,1,375.0,257.0,102.0,True,True,True,True,2025-01-31,84.0,89.0,173.0,1,4071,[],True,False,Maire,,TCHAABA,9.966575,0.4803483,TCHAABA > NALI > OTI SUD 2 > OTI SUD > SAVANES,POINT(0.4803483 9.966575),,,,2.0,True,,,,,,370.0,,,,,,,,,,,,,
843,261,212,Construction d'un JEP à l'EPP Touléba (bâtiment scolaire)+ Réhabilitation du PMH existant en forage phovoltaïque + Clôture,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception technique 100.0%,Réception provisoire,0.0,100.0,30000000.0,24852120.0,24852120.0,250000.0,250000.0,2024-05-08,2024-10-23,2112200.0,,,2023-09-08,2024-05-29,5.0,2024-10-01,2025-01-29,,2025-01-29,,True,4,2.0,1,628.0,297.0,331.0,True,True,True,,2025-02-22,74.0,79.0,153.0,1,2761,[],True,False,Maire,,TOULEBA,10.0634605,0.4509738,TOULEBA > NALI > OTI SUD 2 > OTI SUD > SAVANES,POINT(0.4509738 10.0634605),,,,1.0,True,,,,,,628.0,,,,,,,,,,,,,
851,269,218,"Construction d'un bâtiment scolaire de 03 salles de classes, un bureau- magasin équipement en table banc et mobilier de bureau sans forage",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,35000000.0,28125945.0,28125945.0,,270000.0,2024-05-10,,,,,2023-09-08,2024-07-25,5.0,2025-01-25,2024-12-27,2024-12-27,2025-01-29,,True,4,3.0,1,632.0,300.0,332.0,True,True,True,True,2025-08-14,75.0,102.0,177.0,1,2654,[],,False,N/A (ancien site),,DJANKPETENI,0.0,0.0,DJANKPETENI > TCHAMONGA > OTI SUD 1 > OTI SUD > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,250.0,,,,,,,,,,,,,
852,270,219,"Construction d'un bâtiment scolaire de 03 salles de classes, un bureau- magasin équipement en table banc et mobilier de bureau avec forage",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,26057054.0,26057054.0,,92000.0,2024-05-10,,,,,2023-09-08,2024-12-20,5.0,2025-05-20,2025-09-15,2025-09-17,2025-09-19,,True,4,3.0,1,1900.0,760.0,1140.0,True,True,,True,,,,,1,2665,[],,False,Maire,,SIMBO,,,SIMBO > TCHAMONGA > OTI SUD 1 > OTI SUD > SAVANES,,,,,2.0,True,,2026-01-28,,,,190.0,,,,,,,,,,,,,
854,272,220,"Construction d'un bâtiment scolaire de 03 salles de classes, un bureau- magasin équipement en table banc et mobilier de bureau sans forage",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,35000000.0,26128854.0,26128854.0,250000.0,135000.0,2024-05-22,,,,,2023-09-08,2024-12-20,5.0,2025-05-20,2025-04-19,2025-04-19,2025-04-19,2025-04-18,True,4,3.0,1,473.0,188.0,285.0,True,True,True,True,,,,,1,2660,[],,False,Maire,,KPOKOU,10.504505,0.70592,KPOKOU > TCHAMONGA > OTI SUD 1 > OTI SUD > SAVANES,POINT(0.70592 10.504505),,,,2.0,True,,,,,,,,,,,,,,,,,,,
865,283,230,1-Construction d'un bâtiment scolaire de 3 classes avec bureau et latrines  à l'EPP Nakpabak B (lieu-dit Sibiogue): sous projet porté par le CVD DE Sibiogue et soutenu par le CVD de Pokenyète,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception provisoire,100.0,100.0,30000000.0,25617757.0,25617757.0,,250000.0,2024-05-07,2025-01-14,3099860.0,,,2023-09-08,2024-05-20,5.0,2024-10-01,2024-11-20,2024-11-01,2024-11-20,2024-11-22,True,4,3.0,1,600.0,295.0,312.0,True,True,True,True,2024-11-27,20.0,75.0,95.0,1,4224,[],,False,Maire,,SIBIOGUE,10.771387,0.091253,SIBIOGUE > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(0.091253 10.771387),,,,2.0,True,,,,,,1300.0,,,,,,,,,,,,,
867,285,231,construction d'un batiment scolaire avec bureau et magasin à l'EPP Djabdawoure sans forage,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,23894355.0,26994215.0,250000.0,377000.0,2024-05-22,2024-10-21,3099860.0,2024-05-19,,2023-09-08,2024-05-25,5.0,2024-10-25,2024-10-08,2024-10-08,2024-10-09,2026-01-13,True,4,3.0,1,1061.0,521.0,540.0,True,True,True,True,2024-10-30,22.0,53.0,75.0,2,4228; 4229,[],True,False,Chef Canton,,DJABDAWOURE 1,10.7469483,-0.005575,DJABDAWOURE 1 > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(-0.005575 10.7469483),,,,0.0,False,,,,,,,,,,,,,,,,,,,
868,286,232,construction d'un batiment scolaireau CEG Mire-kounkouare 2 sans forage,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,40000000.0,25699701.0,29664206.0,,252000.0,2024-05-15,,3964505.0,,,2023-09-08,2024-05-29,5.0,2024-10-29,2025-04-30,2025-07-15,2025-07-15,,False,4,4.0,1,220.0,98.0,122.0,True,True,True,,2025-08-07,32.0,61.0,93.0,1,4231,[],,False,Maire,,MIRE-KOUNKOUARE 2,10.781157,0.067785,MIRE-KOUNKOUARE 2 > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(0.067785 10.781157),,,,2.0,True,,,,,,525.0,,,,,,,,,,,,,
869,287,233,"construction et équipement d'un batiment scolaire de 4 classes avec bureau, latrines et forage au CEG Kpinkparbagou",Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,40000000.0,26841468.0,26841468.0,500000.0,300000.0,2024-05-19,2024-11-25,3964505.0,2024-06-30,2024-06-18,2023-09-08,2024-05-31,5.0,2024-10-01,2024-11-01,2024-11-01,2024-11-20,2026-01-29,True,4,4.0,1,1191.0,225.0,714.0,True,True,True,True,2024-11-29,31.0,52.0,83.0,2,4210; 4211,[],,False,Maire,,KPINKPARBAGOU 1,10.76495,-0.035277,KPINKPARBAGOU 1 > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(-0.035277 10.76495),,,,2.0,True,,,,,,3000.0,,,,,,,,,,,,,
871,289,234,construction d'un batiment scolaire avec bureau et magasin à l'EPP Wark 1 sans forage,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,19993335.0,23093195.0,,260000.0,2024-05-13,2024-10-21,3099860.0,,,2023-09-08,2024-05-30,5.0,2024-10-30,2024-10-27,2024-10-27,2024-11-20,2026-03-13,False,4,3.0,1,658.0,288.0,370.0,True,True,True,True,2025-03-20,31.0,39.0,70.0,1,4204,[],,False,Maire,,SOUTOUGOU,10.7438733,0.0258133,SOUTOUGOU > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(0.0258133 10.7438733),,,,0.0,False,,,,,,474.0,,,,,,,,,,,,,
872,290,235,construction d'un batiment scolaire avec bureau et magasin à l'EPP Wark 2 sans forage,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,25234355.0,28225065.0,,252000.0,2025-03-06,2025-09-08,2990710.0,,,2023-09-08,2025-03-19,5.0,2025-08-19,2025-05-25,2025-05-26,2025-06-12,,False,4,3.0,1,1167.0,504.0,663.0,True,,True,True,,,,,1,4206,[],,False, Litige focier (Mairie),,WARK 2,10.740175,0.048135,WARK 2 > TAMPIALIME > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(0.048135 10.740175),,,,0.0,False,,,,,,423.0,,,,,,,,,,,,,
881,299,242,"ConstruCtion, et équipement d'un jardin d'enfants à l'EPP FAREO ",Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,27376186.0,27376186.0,,250000.0,2024-05-14,,,,,2023-09-08,2024-06-11,5.0,2024-09-13,2026-02-15,2025-02-24,2026-02-19,,False,4,2.0,1,1156.0,566.0,590.0,,,,,,,,,1,2434,[],,False,Maire,,FAREO,10.1570167,0.39028,FAREO > FARE > OTI 1 > OTI > SAVANES,POINT(0.39028 10.1570167),,,,1.0,True,,,,,,,,,,,,,,,,,,,
883,301,243,ConstruCtion et équipement d'un jardin d'enfants à l'EPP TADERI ,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,25500231.0,27612431.0,,150000.0,2024-05-20,2024-10-30,2112200.0,,,2023-09-08,2024-06-05,5.0,2024-09-19,2024-12-28,2025-02-13,2025-03-20,2026-02-19,False,4,2.0,1,1016.0,429.0,587.0,,,,,2025-08-15,60.0,75.0,135.0,1,2437,[],,False,Maire,,TADERI,,,TADERI > FARE > OTI 1 > OTI > SAVANES,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
893,311,252,Contruction de Batiment scolaire de 3 classes équipées+ bureau+mangasin à EPP Mantchè,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,40000000.0,25500000.0,25500000.0,250000.0,1000000.0,2024-05-31,2024-05-31,25773878.0,,2024-07-01,2023-09-08,2024-05-03,5.0,2024-11-02,2024-10-03,2024-10-16,2024-11-21,2025-12-17,False,4,3.0,1,1433.0,583.0,850.0,True,True,True,True,2025-02-28,65.0,80.0,145.0,1,2444,[],,False,Maire,,MANTCHE (MANGO),10.5121594,0.1812543,MANTCHE (MANGO) > MANGO > OTI 1 > OTI > SAVANES,POINT(0.1812543 10.5121594),,,,0.0,False,,,,,,,,,,,,,,,,,,,
894,312,253,Contruction de Batiment scolaire de 3 classes équipées+ bureau+mangasin +forage à EPP Magna,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,25611200.0,28688404.0,,518407.0,2024-05-14,2024-10-25,3077204.0,,,2023-09-08,2024-06-03,5.0,2024-11-02,2024-09-25,,2024-10-03,2025-12-17,False,4,3.0,1,1338.0,638.0,700.0,True,True,True,True,,,,,1,2443,[],,False,Maire,,MAGNA,10.3587505,0.4674874,MAGNA > MANGO > OTI 1 > OTI > SAVANES,POINT(0.4674874 10.3587505),,,,2.0,True,,,,,,,,False,,,,,,,,,,,
896,314,254,Contruction de Batiment scolaire de 3 classes équipées+ bureau+mangasin +forage à EPP Fomboro,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,25500000.0,28599860.0,250000.0,250000.0,2024-05-13,2024-09-25,3099860.0,,2024-07-01,2023-09-08,2024-06-03,5.0,2024-11-02,2024-09-19,,2024-10-02,2025-10-07,True,4,3.0,1,3678.0,1678.0,2000.0,True,True,True,,2025-04-26,62.0,39.0,101.0,1,4080,[],,False,Maire,,FOMBORO,10.3513763,0.4787723,FOMBORO > MANGO > OTI 1 > OTI > SAVANES,POINT(0.4787723 10.3513763),,,,2.0,True,,,,,,3000.0,,,,,,,,,,,,,
898,316,255,Contruction de Batiment scolaire de 3 classes équipées+ bureau+mangasin +forage à EPP DOUANE EST,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,20523808.0,20523808.0,,200000.0,2024-05-31,,,,,2023-09-08,2024-06-13,5.0,,2024-11-13,2024-11-13,2024-11-21,,False,4,3.0,1,3221.0,1907.0,1308.0,True,True,True,True,2025-08-15,17.0,40.0,57.0,1,4083,[],,False,Juge,,DOUANE-EST,10.3391933,0.47227,DOUANE-EST > MANGO > OTI 1 > OTI > SAVANES,POINT(0.47227 10.3391933),,,,0.0,False,,,,,,798.0,,,,,,,,,,,,,
902,320,257,Contruction de Batiment scolaire de 3 classes équipées+ bureau+mangasin +forage à EPP Bendenou,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,25670900.0,25670900.0,,578403.0,2025-02-21,,,,,2023-09-08,2025-03-03,5.0,2025-07-21,2025-08-30,2025-09-03,2025-09-16,,False,4,2.0,1,2600.0,1750.0,1850.0,True,True,True,True,,,,,1,4089,[],,False,Maire,,DJABOU,10.3636362,0.4779469,DJABOU > MANGO > OTI 1 > OTI > SAVANES,POINT(0.4779469 10.3636362),,,,0.0,False,,,,,,,,,,,,,,,,,,,
904,322,258,Construction d'une clôture à l'EPP Sangbana,Clôtures d’école,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,50000000.0,14400477.0,14400477.0,,259000.0,2025-06-17,,,,,2023-09-08,2025-07-01,5.0,2025-11-01,2025-12-03,2025-12-05,2025-12-05,,False,4,0.0,1,4000.0,1976.0,2024.0,,,,,,,,,1,4091,[],,False,Maire,Construction d'une clôture à l'EPP Sangbana,SANGBANA,,,SANGBANA > MANGO > OTI 1 > OTI > SAVANES,,,,,0.0,False,,,,,,,,True,,,,,,,,,,,
